user_id,action_date,action_name,error_message,device
180735,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
185044,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
205725,2022-11-06,checkout_monthly_completepayment.click.fail,"year field is required",desktop
312359,2022-11-06,checkout_annual_completepayment.click.fail,"year field is required",desktop
333541,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
338338,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
342512,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
352158,2022-11-06,checkout_coins_completepayment.click.fail,"number field is required",desktop
352483,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
355948,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
360501,2022-11-06,checkout_annual_completepayment.click.fail,"Your card has expired.",desktop
369632,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
370256,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
370325,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
370412,2022-11-06,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
370860,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
370864,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
370909,2022-11-06,checkout_coins_completepayment.click.fail,"number field is required",desktop
371068,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
371080,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
371495,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
371499,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
371967,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
372503,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
373257,2022-11-06,checkout_annual_completepayment.click.fail,"year field is required",mobile
373700,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
374384,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
374868,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
375059,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
375061,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
375545,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
376066,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
376165,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
376543,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
376689,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
376925,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
377491,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
377682,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
378132,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
378423,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
379017,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
379056,2022-11-06,checkout_coins_completepayment.click.fail,"number field is required",desktop
379247,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
379266,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
379803,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
379923,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
381650,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
381985,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
382061,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
382820,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
383744,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
384445,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
384606,2022-11-06,checkout_monthly_completepayment.click.fail,"number field is required",mobile
384817,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
385788,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
385864,2022-11-06,checkout_annual_completepayment.click.fail,"number field is required",mobile
385886,2022-11-06,checkout_monthly_completepayment.click.fail,"number field is required",desktop
386097,2022-11-06,checkout_coins_completepayment.click.fail,"number field is required",mobile
300945,2022-11-07,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
328180,2022-11-07,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
340773,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",desktop
344107,2022-11-07,checkout_annual_completepayment.click.fail,"year field is required",desktop
363569,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",desktop
364769,2022-11-07,checkout_monthly_completepayment.click.fail,"year field is required",desktop
388839,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",desktop
388915,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",mobile
389609,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",mobile
391623,2022-11-07,checkout_monthly_completepayment.click.fail,"number field is required",desktop
392283,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",desktop
392658,2022-11-07,checkout_coins_completepayment.click.fail,"Your card has insufficient funds.",desktop
393074,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",mobile
393730,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",mobile
394803,2022-11-07,checkout_coins_completepayment.click.fail,"number field is required",desktop
395018,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",mobile
396069,2022-11-07,checkout_coins_completepayment.click.fail,"number field is required",mobile
396853,2022-11-07,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
397500,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",mobile
398908,2022-11-07,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
399060,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",mobile
399306,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",desktop
399480,2022-11-07,checkout_annual_completepayment.click.fail,"number field is required",desktop
399642,2022-11-07,checkout_coins_completepayment.click.fail,"number field is required",mobile
208525,2022-11-08,checkout_annual_completepayment.click.fail,"number field is required",desktop
301039,2022-11-08,checkout_annual_completepayment.click.fail,"year field is required",desktop
327270,2022-11-08,checkout_annual_completepayment.click.fail,"number field is required",desktop
363448,2022-11-08,checkout_coins_completepayment.click.fail,"Your card's security code is invalid.",mobile
366684,2022-11-08,checkout_coins_completepayment.click.fail,"number field is required",desktop
386086,2022-11-08,checkout_coins_completepayment.click.fail,"year field is required",desktop
401229,2022-11-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
401288,2022-11-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
402370,2022-11-08,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
402687,2022-11-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
403761,2022-11-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
404200,2022-11-08,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
404325,2022-11-08,checkout_annual_completepayment.click.fail,"number field is required",desktop
404380,2022-11-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
404698,2022-11-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
